run_id,candidate_id,source_type,source_path_or_table,candidate_variable_name,candidate_category,artifact_level,alias_risk_level,input_independence_status,criteria_pass_count,criteria_fail_count,criteria_unknown_count,critical_failures,admissibility_decision_class,allowed_next_use,claim_implication,physical_claim_release
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0058,repo_file,data/QSB-CAUSALITY06B-06/source_inventory.md,candidate_term_match,unknown,unknown_level,unknown,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0059,repo_file,data/QSB-CAUSALITY07-02/cycle_phase_rules.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0060,repo_file,data/QSB-CAUSALITY07-02/field_aliases_de.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0061,repo_file,data/QSB-CAUSALITY07-02/oregonator_config.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0062,repo_file,data/QSB-CAUSALITY07-02/source_inventory.md,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0063,repo_file,data/QSB-CAUSALITY07-03/cycle_semantics_hardening_config.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0064,repo_file,data/QSB-CAUSALITY07-04/causal_condition_registry.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0065,repo_file,data/QSB-CAUSALITY07-04/controlled_causal_structure_config.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0066,repo_file,data/QSB-CAUSALITY07-04A/independent_transition_reconstruction_config.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0067,repo_file,data/QSB-CAUSALITY07-04A/reconstruction_rule_registry.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0068,repo_file,data/QSB-CAUSALITY07-04B/calibration_metric_registry.json,candidate_term_match,unknown,unknown_level,unknown,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0069,repo_file,data/QSB-CAUSALITY07-04B/heuristic_calibration_config.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0070,repo_file,data/QSB-CAUSALITY07-04C/fine_calibration_metric_registry.json,candidate_term_match,unknown,unknown_level,unknown,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0071,repo_file,data/QSB-CAUSALITY07-04C/fine_calibration_sweep_config.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0072,repo_file,data/QSB-CORRCORE01/correlation_core_claim_boundary_registry.json,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0073,repo_file,data/QSB-CORRCORE01/correlation_core_cross_strand_map.json,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0074,repo_file,data/QSB-CORRCORE01/correlation_core_equation_registry.json,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0075,repo_file,data/QSB-CORRCORE01/correlation_core_object_registry.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0076,repo_file,data/QSB-CORRCORE01/correlation_core_quantity_registry.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0077,repo_file,data/QSB-CORRCORE01/correlation_core_source_inventory.json,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0078,repo_file,data/QSB-DB/schema/qsb_research_db_schema.sql,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,2,1,5,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0079,repo_file,data/QSB-META01-01/repository_metadata_inventory_config.json,candidate_term_match,unknown,unknown_level,unknown,unknown_requires_lineage,2,1,5,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0080,repo_file,data/QSB-META01-02/canonical_metadata_contract_config.json,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,2,1,5,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0081,repo_file,data/QSB-META01-02/canonical_metadata_schema.sql,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,2,1,5,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0082,repo_file,data/QSB-META01-02/controlled_vocabularies.json,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,2,1,5,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0083,repo_file,data/QSB-META01-02/example_metadata_records.json,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,2,1,5,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0084,repo_file,data/QSB-META01-02/unit_dimension_registry.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0085,repo_file,data/QSB-META01-03/causality07_metadata_mapping.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0086,repo_file,data/QSB-META01-03/causality07_pilot_metadata_config.json,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,2,1,5,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0087,repo_file,data/QSB-META02/cross_mart_key_mapping_schema.json,candidate_term_match,unknown,unknown_level,unknown,unknown_requires_lineage,2,1,5,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0088,repo_file,data/QSB-META02/cross_mart_seed_mappings.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,2,1,5,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0089,repo_file,data/QSB-META02/cross_mart_semantic_relation_registry.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0090,repo_file,data/QSB-META02/cross_mart_transformation_rule_registry.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0092,repo_file,data/QSB-OUTREACH01A/002_qsb_outreach01a_sqlite_views.sql,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0093,repo_file,data/QSB-OUTREACH01A/canonical_schema.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0094,repo_file,data/QSB-OUTREACH01A/field_aliases.csv,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0095,repo_file,data/QSB-OUTREACH01A/synthetic_demonstrator_config.yaml,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0096,repo_file,data/QSB-ST-IDSPACE-CPNS04/idspace_cpns04_example_records.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0097,repo_file,data/QSB-ST-IDSPACE-CPNS04/idspace_cpns04_minimal_schema.json,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0098,repo_file,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/archival_cluster_inventory.csv,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0099,repo_file,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/canonical_rerun_map.csv,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0100,repo_file,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/preregistered_hypotheses.csv,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0101,repo_file,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/provenance_status_table.csv,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0102,repo_file,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/recovered_file_manifest.csv,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0103,repo_file,data/QSB-ST-SHAPIROINFO/correction_state_sidecar_template.yaml,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0104,repo_file,data/QSB-ST-SHAPIROINFO/j0740_6620_download_manifest_manual_review.yaml,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0105,repo_file,data/QSB-ST-SHAPIROINFO/j0740_6620_file_link_metadata_review.yaml,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0106,repo_file,data/QSB-ST-SHAPIROINFO/manual_evidence/dwh14a_high_priority_manual_evidence.csv,mode_or_frequency,frequency_proxy,unknown_level,unknown,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0107,repo_file,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_binary_ell1.py,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0108,repo_file,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_stand_alone_ELL1_model.py,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0109,repo_file,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_1_1_5_timing_model.py,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0110,repo_file,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping/pint_pulsar_1_1_5_METADATA.txt,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0111,repo_file,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping_evidence.md,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,0,1,7,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0112,repo_file,data/QSB-ST-SHAPIROINFO/manual_evidence/ell1_geometric_phase_mapping_manifest.csv,delta_phi_or_phase,phase_proxy,unknown_level,high,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0113,repo_file,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo2_examples_ver1.pdf,candidate_term_match,unknown,unknown_level,unknown,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
QSB-PLANCK-BRIDGE-RESONATOR-INDEPENDENT-LAG-VARIABLE-ADMISSIBILITY-EXECUTION-01,CAND-0114,repo_file,data/QSB-ST-SHAPIROINFO/manual_evidence/tempo_tempo2_format1/tempo2_manual.pdf,candidate_term_match,unknown,unknown_level,unknown,unknown_requires_lineage,1,1,6,Paar-Mappbarkeit|candidate_rejected_not_pair_mappable,candidate_rejected_not_pair_mappable,exclude_from_lag_mechanism_testing,no_independent_lag_variable_claim,blocked_no_physics_claim
