trace_type,query_or_item,path,line_number,excerpt,interpretation_boundary
repo_text_match,16_edge_candidate_result,runs/QSB-EXTRACT03D/block_mechanism_review/03_input_availability_review.csv,6,"edge,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/16_edge_candidate_result.csv,yes,pass,42x42,yes,stored-output descriptive review,No recomputation.",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-EXTRACT03E/perfection_origin_review/03_input_availability_review.csv,8,"edge,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/16_edge_candidate_result.csv,yes,pass,threshold/clique review,yes,Read-only.",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-EXTRACT03E/perfection_origin_review/18_origin_classification.csv,2,"first_observed_exact_perfection,origin_likely_strength_d_edge_definition,d_cost_transform_layer tiny-negative canonicalization,K_construction near-perfect precursor; unresolved source/response collinearity; strength/D/edge/component propaga",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-EXTRACT03G/response_vector_export_contract/06_static_code_export_hook_review.csv,4,"scripts/qsb_extract03e/perfection_origin_review.py,yes,wrapped/normalized/K/phase_response_vector persistence,no,""L49: S_PATH=A/""""15_strength_matrix.csv"""";EDGE_PATH=A/""""16_edge_candidate_result.csv"""";VECTOR_SUMMARY=A/""""10_phase_response_vec",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-EXTRACT03L-R1/authorized_source_response_audit_run/05_input_availability_review.csv,10,"L-IN-09,A_R1_edge_result_readonly,available,yes,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/16_edge_candidate_result.csv,Verified for L-R1 audit context.",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-EXTRACT03L/source_response_audit_contract/06_required_future_inputs.csv,10,"L-IN-09,A_R1_edge_result_readonly,yes,available,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/16_edge_candidate_result.csv,yes,Future L-R1 must verify this before execution.",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-MATRIX-TOPOLOGY-BLOCK-NULLMODEL-AUDIT/02_block_nullmodel_audit_scope.md,11,- `runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/16_edge_candidate_result.csv`,trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-MATRIX-TOPOLOGY-BLOCK-NULLMODEL-AUDIT/03_extract03_block_nullmodel_audit.py,21,"""16_edge_candidate_result.csv""",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-MATRIX-TOPOLOGY-BLOCK-NULLMODEL-AUDIT/04_nullmodel_summary.json,3,"""source_edge_file"": ""runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/16_edge_candidate_result.csv"",",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-MATRIX-TOPOLOGY-BLOCK-SEMANTICS-AUDIT/02_block_semantics_audit_scope.md,11,- `runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/16_edge_candidate_result.csv`,trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-MATRIX-TOPOLOGY-BLOCK-SEMANTICS-AUDIT/03_extract03_block_semantics_audit.py,17,"""16_edge_candidate_result.csv""",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-MATRIX-TOPOLOGY-BLOCK-SEMANTICS-AUDIT/04_block_semantics_summary.json,3,"""source_edge_file"": ""runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/16_edge_candidate_result.csv"",",trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-MATRIX-TOPOLOGY-BLOCK-STRENGTH-PROFILE/02_block_strength_profile_scope.md,11,- `runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/16_edge_candidate_result.csv`,trace_only_no_unverified_rule_claim
repo_text_match,16_edge_candidate_result,runs/QSB-MATRIX-TOPOLOGY-BLOCK-STRENGTH-PROFILE/03_extract03_block_strength_profile.py,20,"""16_edge_candidate_result.csv""",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/07_channel_contract.csv,16,"EX01-CH-15,relation_strength_s,monotone registered transform f(d),gram_cost_d or shortest_path_D,rule-dependent,relation score,edge threshold,finite/domain-valid values; dependency hashes and rule ID present,Design channel or future candida",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,3,"EX01-REL-02,d_ij or D_i_j,""candidate monotone decreasing f(d), exact form preregistered"",relation_strength_s,transform parameters,not_frozen,candidate relation score,only after preregistration and validation,outcome-selected thresholding or",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,5,"EX01-REL-04,relation_strength_s,edge if s_ij >= theta_s,edge_candidate,theta_s,not_frozen,candidate threshold rule,only after preregistration and validation,outcome-selected thresholding or physical/geometric claim,No relation or edge compu",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-EXTRACT01A/metadata_gap_prerequisite_resolution_review/02_upstream_inventory_and_hashes.csv,8,"EX01A-A07,EXTRACT01,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,yes,a06c16860751c48f577a8faf7c685ac0b57303be58658d996503ab74bea8b611,read-only resolution-review input,requ",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-EXTRACT01A/metadata_gap_prerequisite_resolution_review/04_metadata_gap_resolution_matrix.csv,8,"EX01A-GAP-07,relation_rule,distance_to_strength_transform,not_frozen,partially_closed,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,Candidate s=exp(-d/ell_0); allow declarat",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-EXTRACT01A/metadata_gap_prerequisite_resolution_review/04_metadata_gap_resolution_matrix.csv,9,"EX01A-GAP-08,edge_rule,edge_threshold,not_frozen,open,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,""Freeze threshold family, calibration partition, direction, and tie rule ",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-EXTRACT01A/metadata_gap_prerequisite_resolution_review/09_strength_transform_and_edge_threshold_review.csv,5,"theta_s_candidate,relation_strength_s,freeze lower s threshold using preregistered calibration partition,candidate_not_frozen,yes,EXTRACT02 contract drafting only until frozen,outcome-selected transform/threshold or L2 repair,No transform o",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-EXTRACT02/pre_execution_contract_dwh_gram_tensor_extraction/10_strength_transform_edge_threshold_contract.csv,3,"EX02-REL-02,d_ij,candidate s_ij=exp(-d_ij/ell_0),relation_strength_s,ell_0,candidate_frozen_pending_human_approval,yes,only after HF-03/HF-05 approval,choose transform from favorable outcomes,May instead be explicitly unused by human decisi",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/15_strength_matrix.csv,1,"row_pair_id,column_pair_id,relation_strength,lineage_bundle_sha256",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-MATRIX-TOPOLOGY-COMPARATIVE-REVIEW/source_scout/16_matrix_storage_semantic_profile.csv,5,"relation_strength,True,42,,1764,1764,1722,runs/QSB-EXTRACT03A-R1/authorized_execution_with_s1_addendum/15_strength_matrix.csv,1764 storage rows correspond to a 42x42 pair-pair matrix when semantic_pair_count is 42.,42,42x42,long_square_pair",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-MATRIX-TOPOLOGY-COMPARATIVE-REVIEW/source_scout/17_storage_semantics_correction_note.md,24,- relation_strength: 42x42 complete long-square pair-pair matrix,trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-MATRIX-TOPOLOGY-COMPARATIVE-REVIEW/source_scout/19_comparative_topology_review_note.md,60,- relation_strength: 1764 rows = 42x42 complete pair-pair matrix,trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-MATRIX-TOPOLOGY-STRUCTURE-ORIGIN-AUDIT/03_extract03_structure_origin_audit.py,47,"""relation_strength"",",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-RELALG-REAL01-MIN-SOURCE-ELIGIBILITY/qsb_relalg_real01_min_c_layer_eligibility_report.csv,460,"SRC0459,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,no,no,no,no,yes,yes,no,k_layer_only_not_eligible,only score/weight/distance/correlation evidence detected,provide C-lay",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-RELALG-REAL01-MIN-SOURCE-ELIGIBILITY/qsb_relalg_real01_min_candidate_classification.csv,460,"SRC0459,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,k_layer_only_not_eligible,high,only score/weight/distance/correlation evidence detected,provide C-layer source or autho",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-RELALG-REAL01-MIN-SOURCE-ELIGIBILITY/qsb_relalg_real01_min_candidate_evidence.csv,918,"SRC0459,path_signal,path,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,path,no,yes,no,yes,yes,K-layer-style evidence excluded",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-RELALG-REAL01-MIN-SOURCE-ELIGIBILITY/qsb_relalg_real01_min_k_layer_exclusion_report.csv,158,"SRC0459,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,only score/weight/distance/correlation evidence detected,No complex ordered C-layer or authorized phase source detected",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,runs/QSB-RELALG-REAL01-MIN-SOURCE-ELIGIBILITY/qsb_relalg_real01_min_source_inventory.csv,460,"SRC0459,runs/QSB-EXTRACT01/dwh_based_gram_tensor_extraction_layer_design/10_relation_strength_and_edge_rule_contract.csv,csv,other,1849,a06c16860751c48f577a8faf7c685ac0b57303be58658d996503ab74bea8b611,yes,filename_header_sample,K-layer-styl",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,scripts/qsb_extract01/dwh_based_gram_tensor_extraction_layer_design.py,41,"""10_relation_strength_and_edge_rule_contract.csv"", ""11_extraction_kernel_registry.csv"",",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,scripts/qsb_extract01/dwh_based_gram_tensor_extraction_layer_design.py,231,"(""relation_strength_s"", ""monotone registered transform f(d)"", ""gram_cost_d or shortest_path_D"", ""rule-dependent"", ""relation score"", ""edge threshold""),",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,scripts/qsb_extract01/dwh_based_gram_tensor_extraction_layer_design.py,277,"(""s_from_d_candidate"", ""d_ij or D_i_j"", ""candidate monotone decreasing f(d), exact form preregistered"", ""relation_strength_s"", ""transform parameters"", ""not_frozen"", ""candidate relation score""),",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,scripts/qsb_extract01/dwh_based_gram_tensor_extraction_layer_design.py,279,"(""theta_s_candidate"", ""relation_strength_s"", ""edge if s_ij >= theta_s"", ""edge_candidate"", ""theta_s"", ""not_frozen"", ""candidate threshold rule""),",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,scripts/qsb_extract01/dwh_based_gram_tensor_extraction_layer_design.py,495,"write_csv(OUTPUT / ""10_relation_strength_and_edge_rule_contract.csv"", [""rule_id"", ""input_measure"", ""transform_or_rule"", ""output_measure"", ""threshold_parameter"", ""frozen_status"", ""interpretation"", ""allowed_future_use"", ""forbidden_use"", ""note",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,scripts/qsb_extract01a/metadata_gap_prerequisite_resolution_review.py,89,"""10_relation_strength_and_edge_rule_contract.csv"", ""11_extraction_kernel_registry.csv"",",trace_only_no_unverified_rule_claim
repo_text_match,relation_strength,scripts/qsb_extract01a/metadata_gap_prerequisite_resolution_review.py,148,"relation_contract = read_csv(EXTRACT01 / ""10_relation_strength_and_edge_rule_contract.csv"")",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/QSB-OUTREACH01A/synthetic_demonstrator_config.yaml,11,"""noise_strength"": 0.035,",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/QSB-ST-MATTER-SIGNATURE-CANONICALIZATION/preregistered_hypotheses.csv,7,"H6_carrier_caution,Matter Signature axes are modifiers or marker layers unless connected to RMS carrier stability and Geometry Anchor conditions.,qsb_st_ms_can_01_baseline_matter_signature;qsb_st_ms_can_08_vdw_disambiguation;qsb_st_ms_can_0",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/QSB-ST-SHAPIROINFO/manual_evidence/dwh14a_high_priority_manual_evidence.csv,1,"token_position,term,proposed_role,decision_status,evidence_strength,source_label,source_url_or_local_reference,evidence_summary,access_or_review_date,reviewer_note,reviewer_name_or_initials,next_action",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07_config_coupling_arm.yaml,20,"method: ""hint_or_strength_fallback""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07_config_minimal_readouts.yaml,20,"method: ""hint_or_strength_fallback""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,45,"- variant_name: ""strength_topk""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,46,"method: ""strength_topk""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,49,"- variant_name: ""strength_topalpha_025""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,50,"method: ""strength_topalpha""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,53,"- variant_name: ""strength_topalpha_050""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,54,"method: ""strength_topalpha""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,61,"- variant_name: ""hybrid_strength_shell_lambda_05""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,62,"method: ""hybrid_strength_shell""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,66,"- variant_name: ""hybrid_strength_shell_lambda_07""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc07c_backbone_variation_config.yaml,67,"method: ""hybrid_strength_shell""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.template.yaml,32,"- variant_name: ""strength_topk""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.template.yaml,33,"method: ""strength_topk""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.template.yaml,35,"- variant_name: ""strength_topalpha_025""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.template.yaml,36,"method: ""strength_topalpha""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.yaml,41,"- variant_name: ""strength_topk_6""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.yaml,42,"method: ""strength_topk""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.yaml,45,"- variant_name: ""strength_topalpha_025""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.yaml,46,"method: ""strength_topalpha""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.yaml,49,"- variant_name: ""strength_topalpha_050""",trace_only_no_unverified_rule_claim
repo_text_match,strength,data/bmc08_realdata_config.yaml,50,"method: ""strength_topalpha""",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-02/FIELD_LIST.md,20,| records[].chemical_features.metal_pair_association_status | object/array/string/enum/boolean/integer | yes | See JSON Schema controlled vocabularies | Schema field path | potentially_allowed_in_future_admissibility_rule |,trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-02/candidate_state_record_schema.json,425,"""metal_pair_association_status"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-02/candidate_state_record_schema.json,486,"""metal_pair_association_status"": {",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-02/example_candidate_state_records.json,18,"""metal_pair_association_status"": ""separated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-02/example_candidate_state_records.json,87,"""metal_pair_association_status"": ""encounter_associated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-02/example_candidate_state_records.json,156,"""metal_pair_association_status"": ""bridged"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-02/example_candidate_state_records.json,225,"""metal_pair_association_status"": ""dissociating"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-02/example_candidate_state_records.json,299,"""metal_pair_association_status"": ""product_separated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-04/inner_sphere_et_state_records.json,28,"""metal_pair_association_status"": ""separated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-04/inner_sphere_et_state_records.json,99,"""metal_pair_association_status"": ""encounter_associated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-04/inner_sphere_et_state_records.json,170,"""metal_pair_association_status"": ""bridged"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-04/inner_sphere_et_state_records.json,241,"""metal_pair_association_status"": ""dissociating"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-04/inner_sphere_et_state_records.json,317,"""metal_pair_association_status"": ""product_separated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,25,"""metal_pair_association_status"": ""encounter_associated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,96,"""metal_pair_association_status"": ""bridged"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,177,"""metal_pair_association_status"": ""encounter_associated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,248,"""metal_pair_association_status"": ""bridged"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,329,"""metal_pair_association_status"": ""bridged"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,400,"""metal_pair_association_status"": ""dissociating"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,486,"""metal_pair_association_status"": ""dissociating"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,562,"""metal_pair_association_status"": ""product_separated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,646,"""metal_pair_association_status"": ""encounter_associated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,717,"""metal_pair_association_status"": ""encounter_associated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,803,"""metal_pair_association_status"": ""product_separated"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_a,data/QSB-CAUSALITY06B-05/negative_control_state_pairs.json,875,"""metal_pair_association_status"": ""bridged"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,docs/numerics_inventory/2026-04-19_10-02-27/all_files.txt,208,/home/ralf-kemmann/Downloads/deBroglie_Kaster_Theorie/quantum-spacetime-bridge/numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M39a_family_full_audit/family_matched_pair_branch_compare.csv,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,docs/numerics_inventory/2026-04-19_10-02-27/csv_files.txt,94,/home/ralf-kemmann/Downloads/deBroglie_Kaster_Theorie/quantum-spacetime-bridge/numerics/debroglie-phase-bridge/m33_v0_scaffold/runs/M33_V0_alpha_peak_robustness/M39a_family_full_audit/family_matched_pair_branch_compare.csv,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,docs/umzugsbundle_index.md,18,| `bmc04_v3_soft_repair_balanced_objective_spec.md` | `.md` | 8541 | `709d21cdb819` |,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,docs/umzugsbundle_index.md,27,2. `bmc04_v3_soft_repair_balanced_objective_spec.md`,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/fulltest_shell_crossing_adjacent_medium/baseline_state.json,6,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/fulltest_shell_crossing_adjacent_medium/block_readout.md,16,- Framework label: `pair_based_h3`,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/fulltest_shell_crossing_adjacent_medium/run_metadata.json,2,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/fulltest_shell_crossing_full_medium/baseline_state.json,6,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/fulltest_shell_crossing_full_medium/block_readout.md,16,- Framework label: `pair_based_h3`,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/fulltest_shell_crossing_full_medium/run_metadata.json,2,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/fulltest_within_shell_medium/baseline_state.json,6,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/fulltest_within_shell_medium/block_readout.md,16,- Framework label: `pair_based_h3`,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/fulltest_within_shell_medium/run_metadata.json,2,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_shell_crossing_adjacent_high/baseline_state.json,6,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_shell_crossing_adjacent_high/block_readout.md,16,- Framework label: `pair_based_h3`,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_shell_crossing_adjacent_high/run_metadata.json,2,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_shell_crossing_adjacent_low/baseline_state.json,6,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_shell_crossing_adjacent_low/block_readout.md,16,- Framework label: `pair_based_h3`,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_shell_crossing_adjacent_low/run_metadata.json,2,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_shell_crossing_adjacent_medium/baseline_state.json,6,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_shell_crossing_adjacent_medium/block_readout.md,16,- Framework label: `pair_based_h3`,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_shell_crossing_adjacent_medium/run_metadata.json,2,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_within_shell_high/baseline_state.json,6,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_within_shell_high/block_readout.md,16,- Framework label: `pair_based_h3`,trace_only_no_unverified_rule_claim
repo_text_match,pair_b,runs/BMC-01-SX/ladder/2026-04-20_09-05-44/BMC01SX_within_shell_high/run_metadata.json,2,"""framework_label"": ""pair_based_h3"",",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C2_CANDIDATE_METRIC_INSPECTION_HARDER_LABEL_SHUFFLE_CONTROLS_PLAN.md,201,"- `abs_delta` distribution,",trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C2_CANDIDATE_METRIC_INSPECTION_HARDER_LABEL_SHUFFLE_CONTROLS_PLAN.md,292,| `mean_abs_delta` | float | Mean absolute pairwise delta. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C2_CANDIDATE_METRIC_INSPECTION_HARDER_LABEL_SHUFFLE_CONTROLS_PLAN.md,293,| `median_abs_delta` | float | Median absolute pairwise delta. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C2_CANDIDATE_METRIC_INSPECTION_HARDER_LABEL_SHUFFLE_CONTROLS_PLAN.md,294,| `max_abs_delta` | float | Maximum absolute pairwise delta. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C2_CANDIDATE_METRIC_INSPECTION_HARDER_LABEL_SHUFFLE_CONTROLS_PLAN.md,313,| `mean_abs_delta` | float | Mean absolute pairwise delta for this seed. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C2_CANDIDATE_METRIC_INSPECTION_HARDER_LABEL_SHUFFLE_CONTROLS_PLAN.md,334,| `mean_abs_delta_mean` | float | Mean of seed-level mean absolute deltas. |,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C2_CANDIDATE_METRIC_INSPECTION_RESULT_NOTE.md,143,- `mean_abs_delta`,trace_only_no_unverified_rule_claim
repo_text_match,abs_delta,docs/QSB_ST_COMP01C3_REAL_KERNEL_RESIMULATION_LABEL_SHUFFLE_RESULT_NOTE.md,136,- `mean_abs_delta`,trace_only_no_unverified_rule_claim
